customer_id,date,mrr,plan,region,acquisition_channel,is_churn_month
C001933,2024-07-01,113.06,SMB,US,Organic,False
C001933,2024-08-01,109.68,SMB,US,Organic,False
C001933,2024-09-01,111.95,SMB,US,Organic,False
C001933,2024-10-01,113.2,SMB,US,Organic,False
C001933,2024-11-01,110.54,SMB,US,Organic,False
C001933,2024-12-01,132.38,SMB,US,Organic,False
C001933,2025-01-01,108.61,SMB,US,Organic,False
C001933,2025-02-01,113.12,SMB,US,Organic,False
C001933,2025-03-01,113.05,SMB,US,Organic,False
C001933,2025-04-01,113.4,SMB,US,Organic,False
C001933,2025-05-01,108.69,SMB,US,Organic,False
C001933,2025-06-01,115.26,SMB,US,Organic,True
C001934,2023-09-01,42.23,SMB,EU,Paid Search,False
C001934,2023-10-01,40.8,SMB,EU,Paid Search,True
C001935,2023-09-01,39.35,Mid,US,Organic,False
C001935,2023-10-01,39.48,Mid,US,Organic,False
C001935,2023-11-01,39.24,Mid,US,Organic,False
C001935,2023-12-01,39.32,Mid,US,Organic,False
C001935,2024-01-01,37.61,Mid,US,Organic,False
C001935,2024-02-01,40.77,Mid,US,Organic,False
C001935,2024-03-01,39.13,Mid,US,Organic,False
C001935,2024-04-01,39.47,Mid,US,Organic,False
C001935,2024-05-01,39.65,Mid,US,Organic,False
C001935,2024-06-01,39.93,Mid,US,Organic,False
C001935,2024-07-01,40.91,Mid,US,Organic,False
C001935,2024-08-01,39.56,Mid,US,Organic,False
C001935,2024-09-01,41.04,Mid,US,Organic,False
C001935,2024-10-01,39.92,Mid,US,Organic,False
C001935,2024-11-01,39.67,Mid,US,Organic,False
C001935,2024-12-01,38.61,Mid,US,Organic,False
C001935,2025-01-01,39.69,Mid,US,Organic,False
C001935,2025-02-01,56.53,Mid,US,Organic,False
C001935,2025-03-01,39.12,Mid,US,Organic,False
C001935,2025-04-01,41.14,Mid,US,Organic,False
C001935,2025-05-01,39.51,Mid,US,Organic,False
C001935,2025-06-01,40.41,Mid,US,Organic,False
C001935,2025-07-01,39.1,Mid,US,Organic,False
C001935,2025-08-01,39.87,Mid,US,Organic,True
C001936,2023-09-01,51.91,SMB,EU,Paid Search,False
C001936,2023-10-01,53.84,SMB,EU,Paid Search,False
C001936,2023-11-01,49.93,SMB,EU,Paid Search,False
C001936,2023-12-01,54.34,SMB,EU,Paid Search,False
C001936,2024-01-01,54.74,SMB,EU,Paid Search,False
C001936,2024-02-01,53.42,SMB,EU,Paid Search,False
C001936,2024-03-01,53.05,SMB,EU,Paid Search,False
C001936,2024-04-01,54.34,SMB,EU,Paid Search,False
C001936,2024-05-01,51.87,SMB,EU,Paid Search,False
C001936,2024-06-01,52.22,SMB,EU,Paid Search,False
C001936,2024-07-01,54.24,SMB,EU,Paid Search,False
C001936,2024-08-01,39.4,SMB,EU,Paid Search,False
C001936,2024-09-01,52.91,SMB,EU,Paid Search,False
C001936,2024-10-01,54.4,SMB,EU,Paid Search,False
C001936,2024-11-01,51.84,SMB,EU,Paid Search,False
C001936,2024-12-01,53.32,SMB,EU,Paid Search,False
C001936,2025-01-01,65.57,SMB,EU,Paid Search,False
C001936,2025-02-01,53.72,SMB,EU,Paid Search,False
C001936,2025-03-01,51.73,SMB,EU,Paid Search,False
C001936,2025-04-01,53.74,SMB,EU,Paid Search,False
C001936,2025-05-01,55.73,SMB,EU,Paid Search,False
C001936,2025-06-01,53.69,SMB,EU,Paid Search,False
C001936,2025-07-01,51.56,SMB,EU,Paid Search,False
C001936,2025-08-01,51.72,SMB,EU,Paid Search,False
C001937,2023-09-01,48.77,SMB,US,Organic,False
C001937,2023-10-01,48.0,SMB,US,Organic,False
C001937,2023-11-01,49.61,SMB,US,Organic,False
C001937,2023-12-01,49.72,SMB,US,Organic,False
C001937,2024-01-01,50.99,SMB,US,Organic,False
C001937,2024-02-01,48.6,SMB,US,Organic,True
C001938,2023-09-01,378.33,Mid,US,Paid Search,False
C001938,2023-10-01,472.46,Mid,US,Paid Search,False
C001938,2023-11-01,485.45,Mid,US,Paid Search,False
C001938,2023-12-01,399.75,Mid,US,Paid Search,False
C001938,2024-01-01,480.65,Mid,US,Paid Search,False
C001938,2024-02-01,479.4,Mid,US,Paid Search,True
C001939,2023-09-01,95.51,SMB,US,Paid Search,False
C001939,2023-10-01,96.11,SMB,US,Paid Search,False
C001939,2023-11-01,99.47,SMB,US,Paid Search,False
C001939,2023-12-01,97.64,SMB,US,Paid Search,False
C001939,2024-01-01,98.5,SMB,US,Paid Search,False
C001939,2024-02-01,96.18,SMB,US,Paid Search,False
C001939,2024-03-01,95.62,SMB,US,Paid Search,False
C001939,2024-04-01,97.14,SMB,US,Paid Search,False
C001939,2024-05-01,96.06,SMB,US,Paid Search,False
C001939,2024-06-01,98.18,SMB,US,Paid Search,False
C001939,2024-07-01,97.06,SMB,US,Paid Search,True
C001940,2023-09-01,123.67,SMB,EU,Organic,False
C001940,2023-10-01,124.52,SMB,EU,Organic,False
C001940,2023-11-01,122.94,SMB,EU,Organic,False
C001940,2023-12-01,124.6,SMB,EU,Organic,False
C001940,2024-01-01,122.52,SMB,EU,Organic,False
C001940,2024-02-01,122.22,SMB,EU,Organic,False
C001940,2024-03-01,121.69,SMB,EU,Organic,False
C001940,2024-04-01,122.36,SMB,EU,Organic,False
C001940,2024-05-01,166.8,SMB,EU,Organic,False
C001940,2024-06-01,121.18,SMB,EU,Organic,False
C001940,2024-07-01,122.94,SMB,EU,Organic,False
C001940,2024-08-01,126.63,SMB,EU,Organic,False
C001940,2024-09-01,119.34,SMB,EU,Organic,False
C001940,2024-10-01,123.03,SMB,EU,Organic,False
C001940,2024-11-01,125.63,SMB,EU,Organic,True
C001941,2023-09-01,617.31,Mid,APAC,Paid Search,False
C001941,2023-10-01,621.99,Mid,APAC,Paid Search,False
C001941,2023-11-01,621.03,Mid,APAC,Paid Search,False
C001941,2023-12-01,651.25,Mid,APAC,Paid Search,False
C001941,2024-01-01,444.43,Mid,APAC,Paid Search,False
C001941,2024-02-01,638.38,Mid,APAC,Paid Search,False
C001941,2024-03-01,634.36,Mid,APAC,Paid Search,True
C001942,2023-09-01,63.33,Mid,EU,Social,False
C001942,2023-10-01,61.62,Mid,EU,Social,False
C001942,2023-11-01,62.65,Mid,EU,Social,False
C001942,2023-12-01,63.33,Mid,EU,Social,False
C001942,2024-01-01,63.23,Mid,EU,Social,False
C001942,2024-02-01,62.62,Mid,EU,Social,False
C001942,2024-03-01,64.6,Mid,EU,Social,False
C001942,2024-04-01,62.6,Mid,EU,Social,False
C001942,2024-05-01,63.17,Mid,EU,Social,False
C001942,2024-06-01,63.17,Mid,EU,Social,False
C001942,2024-07-01,61.87,Mid,EU,Social,False
C001942,2024-08-01,62.04,Mid,EU,Social,False
C001942,2024-09-01,63.54,Mid,EU,Social,False
C001942,2024-10-01,64.23,Mid,EU,Social,False
C001942,2024-11-01,63.82,Mid,EU,Social,False
C001942,2024-12-01,61.49,Mid,EU,Social,False
C001942,2025-01-01,61.75,Mid,EU,Social,False
C001942,2025-02-01,63.13,Mid,EU,Social,False
C001942,2025-03-01,62.86,Mid,EU,Social,False
C001942,2025-04-01,62.41,Mid,EU,Social,False
C001942,2025-05-01,61.68,Mid,EU,Social,False
C001942,2025-06-01,63.47,Mid,EU,Social,False
C001942,2025-07-01,62.61,Mid,EU,Social,False
C001942,2025-08-01,63.37,Mid,EU,Social,False
C001943,2023-09-01,67.44,SMB,EU,Paid Search,False
C001943,2023-10-01,66.97,SMB,EU,Paid Search,False
C001943,2023-11-01,68.29,SMB,EU,Paid Search,False
C001943,2023-12-01,68.49,SMB,EU,Paid Search,False
C001943,2024-01-01,65.73,SMB,EU,Paid Search,False
C001943,2024-02-01,67.94,SMB,EU,Paid Search,False
C001943,2024-03-01,55.05,SMB,EU,Paid Search,False
C001943,2024-04-01,67.26,SMB,EU,Paid Search,False
C001943,2024-05-01,67.06,SMB,EU,Paid Search,False
C001943,2024-06-01,65.36,SMB,EU,Paid Search,False
C001943,2024-07-01,66.06,SMB,EU,Paid Search,False
C001943,2024-08-01,67.04,SMB,EU,Paid Search,False
C001943,2024-09-01,67.43,SMB,EU,Paid Search,False
C001943,2024-10-01,67.2,SMB,EU,Paid Search,False
C001943,2024-11-01,67.37,SMB,EU,Paid Search,False
C001943,2024-12-01,68.45,SMB,EU,Paid Search,False
C001943,2025-01-01,64.8,SMB,EU,Paid Search,False
C001943,2025-02-01,66.6,SMB,EU,Paid Search,False
C001943,2025-03-01,54.18,SMB,EU,Paid Search,False
C001943,2025-04-01,67.07,SMB,EU,Paid Search,False
C001943,2025-05-01,64.61,SMB,EU,Paid Search,False
C001943,2025-06-01,66.87,SMB,EU,Paid Search,False
C001943,2025-07-01,67.21,SMB,EU,Paid Search,False
C001943,2025-08-01,66.46,SMB,EU,Paid Search,False
C001944,2023-09-01,132.3,SMB,EU,Paid Search,False
C001944,2023-10-01,127.58,SMB,EU,Paid Search,False
C001944,2023-11-01,131.24,SMB,EU,Paid Search,False
C001944,2023-12-01,133.07,SMB,EU,Paid Search,False
C001944,2024-01-01,130.56,SMB,EU,Paid Search,False
C001944,2024-02-01,134.94,SMB,EU,Paid Search,False
C001944,2024-03-01,129.6,SMB,EU,Paid Search,False
C001944,2024-04-01,131.91,SMB,EU,Paid Search,False
C001944,2024-05-01,129.73,SMB,EU,Paid Search,False
C001944,2024-06-01,133.6,SMB,EU,Paid Search,False
C001944,2024-07-01,127.08,SMB,EU,Paid Search,False
C001944,2024-08-01,131.95,SMB,EU,Paid Search,True
C001945,2023-09-01,38.81,SMB,US,Organic,False
C001945,2023-10-01,40.29,SMB,US,Organic,False
C001945,2023-11-01,40.71,SMB,US,Organic,False
C001945,2023-12-01,39.3,SMB,US,Organic,False
C001945,2024-01-01,40.39,SMB,US,Organic,False
C001945,2024-02-01,40.1,SMB,US,Organic,False
C001945,2024-03-01,40.38,SMB,US,Organic,False
C001945,2024-04-01,38.95,SMB,US,Organic,False
C001945,2024-05-01,39.05,SMB,US,Organic,False
C001945,2024-06-01,40.72,SMB,US,Organic,False
C001945,2024-07-01,38.67,SMB,US,Organic,False
C001945,2024-08-01,40.22,SMB,US,Organic,False
C001945,2024-09-01,39.27,SMB,US,Organic,False
C001945,2024-10-01,39.72,SMB,US,Organic,False
C001945,2024-11-01,40.15,SMB,US,Organic,False
C001945,2024-12-01,40.41,SMB,US,Organic,True
C001946,2023-09-01,75.89,SMB,US,Social,False
C001946,2023-10-01,74.32,SMB,US,Social,False
C001946,2023-11-01,74.75,SMB,US,Social,False
C001946,2023-12-01,77.07,SMB,US,Social,False
C001946,2024-01-01,97.8,SMB,US,Social,False
C001946,2024-02-01,74.14,SMB,US,Social,False
C001946,2024-03-01,74.18,SMB,US,Social,False
C001946,2024-04-01,72.92,SMB,US,Social,False
C001946,2024-05-01,57.58,SMB,US,Social,False
C001946,2024-06-01,72.36,SMB,US,Social,False
C001946,2024-07-01,74.91,SMB,US,Social,False
C001946,2024-08-01,75.63,SMB,US,Social,False
C001946,2024-09-01,76.89,SMB,US,Social,False
C001946,2024-10-01,72.92,SMB,US,Social,False
C001946,2024-11-01,75.91,SMB,US,Social,False
C001946,2024-12-01,82.39,SMB,US,Social,False
C001946,2025-01-01,76.68,SMB,US,Social,False
C001946,2025-02-01,75.19,SMB,US,Social,False
C001946,2025-03-01,75.01,SMB,US,Social,False
C001946,2025-04-01,74.96,SMB,US,Social,False
C001946,2025-05-01,76.05,SMB,US,Social,False
C001946,2025-06-01,74.6,SMB,US,Social,False
C001946,2025-07-01,75.1,SMB,US,Social,False
C001946,2025-08-01,73.0,SMB,US,Social,False
C001947,2023-09-01,850.41,Mid,US,Organic,False
C001947,2023-10-01,853.19,Mid,US,Organic,False
C001947,2023-11-01,828.26,Mid,US,Organic,False
C001947,2023-12-01,834.87,Mid,US,Organic,False
C001947,2024-01-01,823.16,Mid,US,Organic,False
C001947,2024-02-01,820.32,Mid,US,Organic,False
C001947,2024-03-01,792.78,Mid,US,Organic,False
C001947,2024-04-01,843.55,Mid,US,Organic,False
C001947,2024-05-01,826.93,Mid,US,Organic,False
C001947,2024-06-01,809.28,Mid,US,Organic,False
C001947,2024-07-01,836.87,Mid,US,Organic,False
C001947,2024-08-01,822.28,Mid,US,Organic,False
C001947,2024-09-01,860.23,Mid,US,Organic,False
C001947,2024-10-01,849.96,Mid,US,Organic,False
C001947,2024-11-01,855.5,Mid,US,Organic,False
C001947,2024-12-01,842.19,Mid,US,Organic,False
C001947,2025-01-01,814.73,Mid,US,Organic,False
C001947,2025-02-01,840.39,Mid,US,Organic,False
C001947,2025-03-01,861.32,Mid,US,Organic,False
C001947,2025-04-01,820.66,Mid,US,Organic,False
C001947,2025-05-01,857.4,Mid,US,Organic,False
C001947,2025-06-01,845.2,Mid,US,Organic,False
C001947,2025-07-01,830.18,Mid,US,Organic,False
C001947,2025-08-01,832.63,Mid,US,Organic,False
C001948,2023-09-01,109.11,SMB,US,Social,False
C001948,2023-10-01,105.39,SMB,US,Social,False
C001948,2023-11-01,108.69,SMB,US,Social,False
C001948,2023-12-01,104.34,SMB,US,Social,False
C001948,2024-01-01,136.03,SMB,US,Social,False
C001948,2024-02-01,106.31,SMB,US,Social,False
C001948,2024-03-01,102.82,SMB,US,Social,False
C001948,2024-04-01,105.58,SMB,US,Social,False
C001948,2024-05-01,107.3,SMB,US,Social,False
C001948,2024-06-01,104.15,SMB,US,Social,False
C001948,2024-07-01,102.7,SMB,US,Social,False
C001948,2024-08-01,105.94,SMB,US,Social,False
C001948,2024-09-01,107.4,SMB,US,Social,False
C001948,2024-10-01,82.9,SMB,US,Social,False
C001948,2024-11-01,105.04,SMB,US,Social,False
C001948,2024-12-01,78.6,SMB,US,Social,False
C001948,2025-01-01,108.7,SMB,US,Social,False
C001948,2025-02-01,103.81,SMB,US,Social,False
C001948,2025-03-01,105.08,SMB,US,Social,False
C001948,2025-04-01,105.83,SMB,US,Social,False
C001948,2025-05-01,103.27,SMB,US,Social,False
C001948,2025-06-01,72.35,SMB,US,Social,False
C001948,2025-07-01,105.44,SMB,US,Social,False
C001948,2025-08-01,105.24,SMB,US,Social,False
C001949,2023-09-01,705.71,Mid,EU,Organic,False
C001949,2023-10-01,829.6,Mid,EU,Organic,False
C001949,2023-11-01,688.22,Mid,EU,Organic,False
C001949,2023-12-01,713.1,Mid,EU,Organic,False
C001949,2024-01-01,720.84,Mid,EU,Organic,False
C001949,2024-02-01,687.59,Mid,EU,Organic,True
C001950,2023-09-01,28.8,SMB,US,Paid Search,False
C001950,2023-10-01,28.89,SMB,US,Paid Search,True
C001951,2023-09-01,67.01,SMB,US,Organic,False
C001951,2023-10-01,65.18,SMB,US,Organic,False
C001951,2023-11-01,65.4,SMB,US,Organic,False
C001951,2023-12-01,66.06,SMB,US,Organic,False
C001951,2024-01-01,65.81,SMB,US,Organic,False
C001951,2024-02-01,68.8,SMB,US,Organic,False
C001951,2024-03-01,67.61,SMB,US,Organic,True
C001952,2023-09-01,618.14,Mid,US,Paid Search,False
C001952,2023-10-01,658.1,Mid,US,Paid Search,False
C001952,2023-11-01,657.61,Mid,US,Paid Search,False
C001952,2023-12-01,659.46,Mid,US,Paid Search,False
C001952,2024-01-01,663.23,Mid,US,Paid Search,False
C001952,2024-02-01,652.34,Mid,US,Paid Search,False
C001952,2024-03-01,653.4,Mid,US,Paid Search,False
C001952,2024-04-01,440.76,Mid,US,Paid Search,False
C001952,2024-05-01,637.7,Mid,US,Paid Search,False
C001952,2024-06-01,660.23,Mid,US,Paid Search,False
C001952,2024-07-01,643.35,Mid,US,Paid Search,False
C001952,2024-08-01,621.81,Mid,US,Paid Search,False
C001952,2024-09-01,630.65,Mid,US,Paid Search,False
C001952,2024-10-01,644.51,Mid,US,Paid Search,False
C001952,2024-11-01,645.49,Mid,US,Paid Search,False
C001952,2024-12-01,639.57,Mid,US,Paid Search,False
C001952,2025-01-01,610.11,Mid,US,Paid Search,False
C001952,2025-02-01,637.62,Mid,US,Paid Search,False
C001952,2025-03-01,636.35,Mid,US,Paid Search,False
C001952,2025-04-01,648.58,Mid,US,Paid Search,False
C001952,2025-05-01,661.36,Mid,US,Paid Search,False
C001952,2025-06-01,642.54,Mid,US,Paid Search,False
C001952,2025-07-01,637.47,Mid,US,Paid Search,False
C001952,2025-08-01,633.39,Mid,US,Paid Search,False
C001953,2023-09-01,641.81,Mid,APAC,Paid Search,False
C001953,2023-10-01,647.99,Mid,APAC,Paid Search,False
C001953,2023-11-01,628.25,Mid,APAC,Paid Search,False
C001953,2023-12-01,619.33,Mid,APAC,Paid Search,False
C001953,2024-01-01,656.44,Mid,APAC,Paid Search,False
C001953,2024-02-01,648.79,Mid,APAC,Paid Search,False
C001953,2024-03-01,644.27,Mid,APAC,Paid Search,False
C001953,2024-04-01,615.88,Mid,APAC,Paid Search,False
C001953,2024-05-01,617.25,Mid,APAC,Paid Search,True
C001954,2023-09-01,56.73,SMB,US,Paid Search,False
C001954,2023-10-01,55.65,SMB,US,Paid Search,False
C001954,2023-11-01,54.15,SMB,US,Paid Search,False
C001954,2023-12-01,55.33,SMB,US,Paid Search,False
C001954,2024-01-01,55.63,SMB,US,Paid Search,False
C001954,2024-02-01,57.38,SMB,US,Paid Search,False
C001954,2024-03-01,54.42,SMB,US,Paid Search,False
C001954,2024-04-01,55.58,SMB,US,Paid Search,False
C001954,2024-05-01,54.74,SMB,US,Paid Search,False
C001954,2024-06-01,56.01,SMB,US,Paid Search,False
C001954,2024-07-01,57.89,SMB,US,Paid Search,False
C001954,2024-08-01,56.78,SMB,US,Paid Search,False
C001954,2024-09-01,57.01,SMB,US,Paid Search,False
C001954,2024-10-01,53.95,SMB,US,Paid Search,False
C001954,2024-11-01,57.1,SMB,US,Paid Search,False
C001954,2024-12-01,56.56,SMB,US,Paid Search,False
C001954,2025-01-01,56.14,SMB,US,Paid Search,False
C001954,2025-02-01,52.73,SMB,US,Paid Search,False
C001954,2025-03-01,56.74,SMB,US,Paid Search,False
C001954,2025-04-01,56.77,SMB,US,Paid Search,False
C001954,2025-05-01,56.63,SMB,US,Paid Search,True
C001955,2023-09-01,356.75,Mid,EU,Organic,False
C001955,2023-10-01,363.15,Mid,EU,Organic,False
C001955,2023-11-01,369.46,Mid,EU,Organic,False
C001955,2023-12-01,363.13,Mid,EU,Organic,False
C001955,2024-01-01,362.22,Mid,EU,Organic,True
C001956,2023-09-01,83.48,SMB,APAC,Organic,False
C001956,2023-10-01,83.07,SMB,APAC,Organic,False
C001956,2023-11-01,81.25,SMB,APAC,Organic,False
C001956,2023-12-01,82.49,SMB,APAC,Organic,False
C001956,2024-01-01,82.85,SMB,APAC,Organic,False
C001956,2024-02-01,80.76,SMB,APAC,Organic,False
C001956,2024-03-01,64.38,SMB,APAC,Organic,False
C001956,2024-04-01,77.81,SMB,APAC,Organic,False
C001956,2024-05-01,78.91,SMB,APAC,Organic,False
C001956,2024-06-01,85.07,SMB,APAC,Organic,False
C001956,2024-07-01,80.98,SMB,APAC,Organic,False
C001956,2024-08-01,80.31,SMB,APAC,Organic,False
C001956,2024-09-01,83.71,SMB,APAC,Organic,False
C001956,2024-10-01,82.86,SMB,APAC,Organic,False
C001956,2024-11-01,81.68,SMB,APAC,Organic,False
C001956,2024-12-01,82.02,SMB,APAC,Organic,False
C001956,2025-01-01,80.19,SMB,APAC,Organic,False
C001956,2025-02-01,82.51,SMB,APAC,Organic,False
C001956,2025-03-01,81.21,SMB,APAC,Organic,False
C001956,2025-04-01,78.9,SMB,APAC,Organic,False
C001956,2025-05-01,86.18,SMB,APAC,Organic,False
C001956,2025-06-01,81.46,SMB,APAC,Organic,False
C001956,2025-07-01,82.4,SMB,APAC,Organic,False
C001956,2025-08-01,83.04,SMB,APAC,Organic,False
C001957,2023-09-01,3633.29,Enterprise,EU,Paid Search,False
C001957,2023-10-01,3451.52,Enterprise,EU,Paid Search,False
C001957,2023-11-01,3631.76,Enterprise,EU,Paid Search,False
C001957,2023-12-01,3634.4,Enterprise,EU,Paid Search,False
C001957,2024-01-01,3530.52,Enterprise,EU,Paid Search,False
C001957,2024-02-01,3573.99,Enterprise,EU,Paid Search,False
C001957,2024-03-01,3604.64,Enterprise,EU,Paid Search,False
C001957,2024-04-01,3596.49,Enterprise,EU,Paid Search,False
C001957,2024-05-01,3562.12,Enterprise,EU,Paid Search,False
C001957,2024-06-01,3532.52,Enterprise,EU,Paid Search,False
C001957,2024-07-01,3645.08,Enterprise,EU,Paid Search,False
C001957,2024-08-01,3639.21,Enterprise,EU,Paid Search,False
C001957,2024-09-01,3577.85,Enterprise,EU,Paid Search,False
C001957,2024-10-01,3600.61,Enterprise,EU,Paid Search,False
C001957,2024-11-01,3578.76,Enterprise,EU,Paid Search,False
C001957,2024-12-01,3632.24,Enterprise,EU,Paid Search,False
C001957,2025-01-01,3511.53,Enterprise,EU,Paid Search,False
C001957,2025-02-01,3513.1,Enterprise,EU,Paid Search,False
C001957,2025-03-01,3612.18,Enterprise,EU,Paid Search,False
C001957,2025-04-01,3738.62,Enterprise,EU,Paid Search,False
C001957,2025-05-01,3558.64,Enterprise,EU,Paid Search,False
C001957,2025-06-01,3589.23,Enterprise,EU,Paid Search,False
C001957,2025-07-01,3542.51,Enterprise,EU,Paid Search,False
C001957,2025-08-01,3633.85,Enterprise,EU,Paid Search,False
C001958,2023-09-01,85.04,SMB,US,Organic,False
C001958,2023-10-01,113.03,SMB,US,Organic,False
C001958,2023-11-01,84.76,SMB,US,Organic,False
C001958,2023-12-01,85.07,SMB,US,Organic,False
C001958,2024-01-01,82.56,SMB,US,Organic,False
C001958,2024-02-01,84.36,SMB,US,Organic,False
C001958,2024-03-01,85.57,SMB,US,Organic,False
C001958,2024-04-01,86.01,SMB,US,Organic,False
C001958,2024-05-01,83.1,SMB,US,Organic,True
C001959,2023-09-01,421.7,Mid,US,Social,False
C001959,2023-10-01,436.28,Mid,US,Social,False
C001959,2023-11-01,436.32,Mid,US,Social,False
C001959,2023-12-01,418.89,Mid,US,Social,False
C001959,2024-01-01,449.87,Mid,US,Social,False
C001959,2024-02-01,416.99,Mid,US,Social,False
C001959,2024-03-01,423.21,Mid,US,Social,False
C001959,2024-04-01,415.01,Mid,US,Social,False
C001959,2024-05-01,429.86,Mid,US,Social,False
C001959,2024-06-01,429.03,Mid,US,Social,False
C001959,2024-07-01,415.19,Mid,US,Social,False
C001959,2024-08-01,423.41,Mid,US,Social,False
C001959,2024-09-01,429.36,Mid,US,Social,False
C001959,2024-10-01,541.27,Mid,US,Social,False
C001959,2024-11-01,425.69,Mid,US,Social,False
C001959,2024-12-01,424.97,Mid,US,Social,False
C001959,2025-01-01,433.54,Mid,US,Social,False
C001959,2025-02-01,408.81,Mid,US,Social,False
C001959,2025-03-01,423.38,Mid,US,Social,False
C001959,2025-04-01,437.13,Mid,US,Social,False
C001959,2025-05-01,413.28,Mid,US,Social,True
C001960,2023-09-01,66.05,SMB,US,Paid Search,False
C001960,2023-10-01,68.03,SMB,US,Paid Search,False
C001960,2023-11-01,64.31,SMB,US,Paid Search,False
C001960,2023-12-01,65.84,SMB,US,Paid Search,False
C001960,2024-01-01,65.73,SMB,US,Paid Search,False
C001960,2024-02-01,66.47,SMB,US,Paid Search,False
C001960,2024-03-01,66.84,SMB,US,Paid Search,False
C001960,2024-04-01,64.88,SMB,US,Paid Search,False
C001960,2024-05-01,67.01,SMB,US,Paid Search,False
C001960,2024-06-01,65.21,SMB,US,Paid Search,False
C001960,2024-07-01,65.13,SMB,US,Paid Search,False
C001960,2024-08-01,66.33,SMB,US,Paid Search,False
C001960,2024-09-01,67.19,SMB,US,Paid Search,False
C001960,2024-10-01,64.21,SMB,US,Paid Search,False
C001960,2024-11-01,65.49,SMB,US,Paid Search,False
C001960,2024-12-01,65.96,SMB,US,Paid Search,False
C001960,2025-01-01,64.75,SMB,US,Paid Search,False
C001960,2025-02-01,69.06,SMB,US,Paid Search,False
C001960,2025-03-01,66.95,SMB,US,Paid Search,False
C001960,2025-04-01,67.6,SMB,US,Paid Search,False
C001960,2025-05-01,51.72,SMB,US,Paid Search,False
C001960,2025-06-01,66.03,SMB,US,Paid Search,False
C001960,2025-07-01,66.28,SMB,US,Paid Search,False
C001960,2025-08-01,65.93,SMB,US,Paid Search,False
C001961,2023-09-01,80.92,SMB,US,Organic,False
C001961,2023-10-01,84.81,SMB,US,Organic,True
C001962,2023-09-01,94.78,SMB,APAC,Organic,False
C001962,2023-10-01,92.82,SMB,APAC,Organic,True
C001963,2023-09-01,3246.17,Enterprise,US,Paid Search,False
C001963,2023-10-01,3423.37,Enterprise,US,Paid Search,False
C001963,2023-11-01,3363.86,Enterprise,US,Paid Search,False
C001963,2023-12-01,4472.31,Enterprise,US,Paid Search,False
C001963,2024-01-01,3253.61,Enterprise,US,Paid Search,False
C001963,2024-02-01,3441.83,Enterprise,US,Paid Search,False
C001963,2024-03-01,3211.03,Enterprise,US,Paid Search,False
C001963,2024-04-01,3437.52,Enterprise,US,Paid Search,False
C001963,2024-05-01,3405.42,Enterprise,US,Paid Search,False
C001963,2024-06-01,3340.46,Enterprise,US,Paid Search,False
C001963,2024-07-01,3358.58,Enterprise,US,Paid Search,False
C001963,2024-08-01,3303.31,Enterprise,US,Paid Search,False
C001963,2024-09-01,3244.48,Enterprise,US,Paid Search,False
C001963,2024-10-01,3428.41,Enterprise,US,Paid Search,False
C001963,2024-11-01,3302.48,Enterprise,US,Paid Search,False
C001963,2024-12-01,3455.65,Enterprise,US,Paid Search,False
C001963,2025-01-01,3341.19,Enterprise,US,Paid Search,False
C001963,2025-02-01,3401.59,Enterprise,US,Paid Search,False
C001963,2025-03-01,3373.42,Enterprise,US,Paid Search,False
C001963,2025-04-01,3333.38,Enterprise,US,Paid Search,False
C001963,2025-05-01,3356.87,Enterprise,US,Paid Search,False
C001963,2025-06-01,3383.42,Enterprise,US,Paid Search,False
C001963,2025-07-01,3399.99,Enterprise,US,Paid Search,False
C001963,2025-08-01,3375.69,Enterprise,US,Paid Search,False
C001964,2023-09-01,701.89,Mid,US,Paid Search,False
C001964,2023-10-01,681.3,Mid,US,Paid Search,True
C001965,2023-09-01,50.32,SMB,APAC,Paid Search,False
C001965,2023-10-01,49.61,SMB,APAC,Paid Search,False
C001965,2023-11-01,51.32,SMB,APAC,Paid Search,False
C001965,2023-12-01,50.45,SMB,APAC,Paid Search,False
C001965,2024-01-01,50.03,SMB,APAC,Paid Search,False
C001965,2024-02-01,49.09,SMB,APAC,Paid Search,False
C001965,2024-03-01,49.0,SMB,APAC,Paid Search,False
C001965,2024-04-01,50.85,SMB,APAC,Paid Search,True
C001966,2023-09-01,4791.18,Enterprise,EU,Organic,False
C001966,2023-10-01,4838.5,Enterprise,EU,Organic,False
C001966,2023-11-01,4883.62,Enterprise,EU,Organic,False
C001966,2023-12-01,4775.8,Enterprise,EU,Organic,False
C001966,2024-01-01,4826.98,Enterprise,EU,Organic,False
C001966,2024-02-01,4963.69,Enterprise,EU,Organic,False
C001966,2024-03-01,3444.53,Enterprise,EU,Organic,False
C001966,2024-04-01,4717.68,Enterprise,EU,Organic,False
C001966,2024-05-01,4591.0,Enterprise,EU,Organic,False
C001966,2024-06-01,4662.7,Enterprise,EU,Organic,False
C001966,2024-07-01,4730.32,Enterprise,EU,Organic,False
C001966,2024-08-01,4842.76,Enterprise,EU,Organic,False
C001966,2024-09-01,4817.99,Enterprise,EU,Organic,False
C001966,2024-10-01,4878.51,Enterprise,EU,Organic,False
C001966,2024-11-01,4823.18,Enterprise,EU,Organic,False
C001966,2024-12-01,4790.56,Enterprise,EU,Organic,False
C001966,2025-01-01,4766.16,Enterprise,EU,Organic,False
C001966,2025-02-01,4671.51,Enterprise,EU,Organic,False
